AQI index,Station name,Dominent pollutant,CO,Dew,Humidity,NO2,Pressure,PM10,PM2.5,Temperature,Wind,Data Time S,Latitude,Longitude,Status
133.0,"Hà Nội/UBND P.Tây Mỗ, Nam Từ Liêm, Vietnam",pm25,6.0,19.0,49.5,20.0,1006.0,69.0,133.0,30.5,4.1,2021-10-08 07:00:00,21.00577,105.74842,Unhealthy for sensitive groups
152.0,"Hà Nội/36A Phạm Văn Đồng, Vietnam",pm25,31.0,19.0,49.5,29.0,1006.0,101.0,152.0,30.5,4.1,2021-10-08 07:00:00,21.05121,105.78232,Unhealthy
132.0,"Hà Nội/Mầm non Kim Liên, Vietnam",pm25,9.0,19.0,49.5,10.0,1006.0,69.0,132.0,30.5,4.1,2021-10-08 07:00:00,21.0072,105.83572,Unhealthy for sensitive groups
139.0,"Cao Bằng/Trạm khí TTQT, Vietnam",pm25,5.0,21.5,98.2,10.0,979.7,101.0,139.0,21.8,1.0,2021-10-08 09:00:00,22.6782,106.245,Unhealthy for sensitive groups
17.0,"Ho Chi Minh City US Consulate, Vietnam (Lãnh sự quán Hoa Kỳ, Hồ Chí Minh)",pm25,5.0,25.0,76.5,10.0,1003.0,42.0,17.0,29.5,4.6,2021-10-08 16:00:00,10.782978,106.700711,Good
46.0,"Hanoi US Embassy, Vietnam (Đại sứ quán Mỹ, Hà Nội)",pm25,0.1,23.0,100.0,7.8,1008.5,42.0,46.0,23.0,4.3,2021-10-11 08:00:00,21.0215063,105.8188748,Good
18.0,"Gia Lai/phường Thống Nhất - Pleiku, Vietnam",pm10,5.0,21.2,95.2,7.0,921.0,18.0,17.0,22.0,1.0,2021-10-11 08:00:00,13.998599,107.996482,Good
67.0,"Bắc Ninh/Châu Khê, Vietnam",pm25,5.0,22.0,52.0,12.0,1000.0,53.0,67.0,33.0,3.0,2021-06-28 22:00:00,21.1137452,105.9268934,Moderate
91.0,"Hà Nội/Trụ sở Công an P .Hàng Mã, Vietnam",pm25,29.0,22.0,74.0,37.0,1011.0,65.0,91.0,27.0,2.8,2021-04-27 15:00:00,21.03982,105.84726,Moderate
13.0,"Hà Nội/UBND P .Hoàng Văn Thụ - Hoàng Mai, Vietnam",pm25,2.0,24.0,100.0,5.0,1005.0,8.0,13.0,24.0,4.1,2021-10-10 20:00:00,20.98832,105.854897,Good
11.0,"Hà Nội/UBND P. Mỹ Đình I, Vietnam",pm25,3.0,24.0,100.0,18.0,1005.0,8.0,11.0,24.0,4.1,2021-10-10 20:00:00,21.01994,105.77056,Good
21.0,"Hà Nội/Chi cục BVMT, Vietnam",pm25,3.0,23.0,100.0,14.0,1008.0,9.0,21.0,23.0,4.1,2021-10-11 07:00:00,21.01525,105.80013,Good
62.0,"Da Nang, Vietnam (TP Đà Nẵng)",pm25,9.0,25.0,79.0,11.0,1006.0,40.0,62.0,29.0,1.0,2021-10-11 08:00:00,16.074,108.217,Moderate
45.0,"Hà Nội/Tòa nhà quản lý Hồ Thành Công, Vietnam",pm10,8.0,24.0,100.0,9.0,1005.0,45.0,41.0,24.0,4.6,2021-10-10 20:00:00,21.02022,105.81232,Good
54.0,"Hà Nội/UBND P.Tây Mỗ, Nam Từ Liêm, Vietnam",pm25,6.0,24.0,100.0,20.0,1005.0,32.0,54.0,24.0,3.6,2021-10-09 17:00:00,21.00577,105.74842,Moderate
38.0,"Hà Nội/36A Phạm Văn Đồng, Vietnam",pm10,5.0,24.0,100.0,19.0,1005.0,38.0,37.0,24.0,4.1,2021-10-10 20:00:00,21.05121,105.78232,Good
17.0,"Cao Bằng/Trạm khí TTQT, Vietnam",pm25,5.0,21.0,95.8,10.0,982.6,17.0,17.0,21.7,3.0,2021-10-11 08:00:00,22.6782,106.245,Good
30.0,"Ho Chi Minh City US Consulate, Vietnam (Lãnh sự quán Hoa Kỳ, Hồ Chí Minh)",pm25,5.0,25.0,76.5,10.0,1003.0,42.0,30.0,29.5,4.6,2021-10-13 11:00:00,10.782978,106.700711,Good
50.0,"Hanoi US Embassy, Vietnam (Đại sứ quán Mỹ, Hà Nội)",pm25,0.1,24.0,100.0,6.0,1008.5,42.0,50.0,24.0,5.4,2021-10-14 09:00:00,21.0215063,105.8188748,Good
22.0,"Gia Lai/phường Thống Nhất - Pleiku, Vietnam",pm25,4.0,21.4,76.7,11.0,921.5,15.0,22.0,25.8,1.0,2021-10-14 09:00:00,13.998599,107.996482,Good
67.0,"Bắc Ninh/Châu Khê, Vietnam",pm25,5.0,22.0,52.0,12.0,1000.0,53.0,67.0,33.0,3.0,2021-06-28 22:00:00,21.1137452,105.9268934,Moderate
2.0,"Lào Cai/KCN TALOONG1, Vietnam",pm10,44.0,22.4,93.0,1.0,999.9,2.0,12.0,23.6,2.0,2021-10-14 09:00:00,22.3221386,104.1214227,Good
26.0,"Bắc Ninh/Phong Cốc, Vietnam",pm10,1.0,24.0,100.0,1.0,1008.5,26.0,15.0,24.0,5.4,2021-10-14 09:00:00,21.1232473,106.2883295,Good
91.0,"Hà Nội/Trụ sở Công an P .Hàng Mã, Vietnam",pm25,29.0,22.0,74.0,37.0,1011.0,65.0,91.0,27.0,2.8,2021-04-27 15:00:00,21.03982,105.84726,Moderate
16.0,"Hà Nội/UBND P .Hoàng Văn Thụ - Hoàng Mai, Vietnam",pm25,2.0,24.0,100.0,5.0,1008.5,15.0,16.0,24.0,5.4,2021-10-13 15:00:00,20.98832,105.854897,Good
33.0,"Hà Nội/UBND P. Mỹ Đình I, Vietnam",pm25,4.0,24.0,100.0,25.0,1008.5,23.0,33.0,24.0,5.4,2021-10-13 15:00:00,21.01994,105.77056,Good
36.0,"Hà Nội/Chi cục BVMT, Vietnam",pm25,4.0,24.0,100.0,15.0,1008.5,28.0,36.0,24.0,5.4,2021-10-13 17:00:00,21.01525,105.80013,Good
50.0,"Da Nang, Vietnam (TP Đà Nẵng)",pm25,9.0,25.5,68.0,11.0,1004.5,36.0,50.0,32.0,3.6,2021-10-14 09:00:00,16.074,108.217,Good
61.0,"Hà Nội/Tòa nhà quản lý Hồ Thành Công, Vietnam",pm25,10.0,24.0,100.0,13.0,1008.5,55.0,61.0,24.0,5.4,2021-10-13 15:00:00,21.02022,105.81232,Moderate
53.0,"Hà Nội/36A Phạm Văn Đồng, Vietnam",pm10,20.0,24.0,100.0,22.0,1008.5,53.0,42.0,24.0,5.4,2021-10-13 15:00:00,21.05121,105.78232,Moderate
20.0,"Cao Bằng/Trạm khí TTQT, Vietnam",pm10,5.0,21.4,96.4,10.0,984.5,20.0,18.0,22.0,3.0,2021-10-14 09:00:00,22.6782,106.245,Good
30.0,"Ho Chi Minh City US Consulate, Vietnam (Lãnh sự quán Hoa Kỳ, Hồ Chí Minh)",pm25,5.0,25.0,76.5,10.0,1003.0,42.0,30.0,29.5,4.6,2021-10-13 11:00:00,10.782978,106.700711,Good
53.0,"Hanoi US Embassy, Vietnam (Đại sứ quán Mỹ, Hà Nội)",pm25,0.1,19.0,100.0,6.9,1021.0,42.0,53.0,19.0,2.5,2021-10-18 10:00:00,21.0215063,105.8188748,Moderate
4.0,"Gia Lai/phường Thống Nhất - Pleiku, Vietnam",pm10,1.0,20.8,93.5,1.0,924.9,4.0,3.0,21.9,2.0,2021-10-18 10:00:00,13.998599,107.996482,Good
67.0,"Bắc Ninh/Châu Khê, Vietnam",pm25,5.0,22.0,52.0,12.0,1000.0,53.0,67.0,33.0,3.0,2021-06-28 22:00:00,21.1137452,105.9268934,Moderate
32.0,"Bắc Ninh/Phong Cốc, Vietnam",pm25,2.0,16.8,92.7,3.0,1004.2,22.0,32.0,18.0,3.0,2021-10-18 10:00:00,21.1232473,106.2883295,Good
91.0,"Hà Nội/Trụ sở Công an P .Hàng Mã, Vietnam",pm25,29.0,22.0,74.0,37.0,1011.0,65.0,91.0,27.0,2.8,2021-04-27 15:00:00,21.03982,105.84726,Moderate
40.0,"Hà Nội/UBND P .Hoàng Văn Thụ - Hoàng Mai, Vietnam",pm25,3.0,24.0,100.0,11.0,1008.5,23.0,40.0,24.0,5.4,2021-10-18 08:00:00,20.98832,105.854897,Good
35.0,"Hà Nội/UBND P. Mỹ Đình I, Vietnam",pm10,6.0,24.0,100.0,30.0,1008.5,35.0,19.0,24.0,5.4,2021-10-18 08:00:00,21.01994,105.77056,Good
18.0,"Hà Nội/Chi cục BVMT, Vietnam",pm25,4.0,24.0,100.0,13.0,1008.5,12.0,18.0,24.0,5.4,2021-10-18 09:00:00,21.01525,105.80013,Good
2.0,"Da Nang, Vietnam (TP Đà Nẵng)",pm25,1.0,25.0,88.0,11.0,1013.5,1.0,2.0,27.0,1.8,2021-10-18 10:00:00,16.074,108.217,Good
39.0,"Hà Nội/Tòa nhà quản lý Hồ Thành Công, Vietnam",pm10,26.0,24.0,100.0,25.0,1008.5,39.0,54.0,24.0,5.4,2021-10-18 08:00:00,21.02022,105.81232,Good
31.0,"Hà Nội/UBND P.Tây Mỗ, Nam Từ Liêm, Vietnam",pm25,4.0,19.0,100.0,19.0,1021.0,17.0,31.0,19.0,2.5,2021-10-18 08:00:00,21.00577,105.74842,Good
56.0,"Hà Nội/36A Phạm Văn Đồng, Vietnam",pm25,17.0,24.0,100.0,22.0,1008.5,45.0,56.0,24.0,5.4,2021-10-18 08:00:00,21.05121,105.78232,Moderate
42.0,"Hà Nội/Mầm non Kim Liên, Vietnam",pm25,4.0,24.0,100.0,10.0,1003.0,27.0,42.0,24.0,5.6,2021-10-18 08:00:00,21.0072,105.83572,Good
113.0,"Cao Bằng/Trạm khí TTQT, Vietnam",pm10,5.0,15.9,89.8,10.0,992.1,113.0,70.0,17.6,1.0,2021-10-18 10:00:00,22.6782,106.245,Unhealthy for sensitive groups
30.0,"Ho Chi Minh City US Consulate, Vietnam (Lãnh sự quán Hoa Kỳ, Hồ Chí Minh)",pm25,5.0,25.0,76.5,10.0,1003.0,42.0,30.0,29.5,4.6,2021-10-13 11:00:00,10.782978,106.700711,Good
173.0,"Hanoi US Embassy, Vietnam (Đại sứ quán Mỹ, Hà Nội)",pm25,0.2,24.0,97.0,22.0,1016.5,42.0,173.0,24.5,2.8,2021-10-20 08:00:00,21.0215063,105.8188748,Unhealthy
25.0,"Gia Lai/phường Thống Nhất - Pleiku, Vietnam",pm25,4.0,20.4,90.7,6.0,928.7,21.0,25.0,22.0,1.0,2021-10-20 08:00:00,13.998599,107.996482,Good
67.0,"Bắc Ninh/Châu Khê, Vietnam",pm25,5.0,22.0,52.0,12.0,1000.0,53.0,67.0,33.0,3.0,2021-06-28 22:00:00,21.1137452,105.9268934,Moderate
24.0,"Bắc Ninh/Phong Cốc, Vietnam",pm25,2.0,21.0,94.0,2.0,1019.5,17.0,24.0,0.5,10.8,2021-10-19 11:00:00,21.1232473,106.2883295,Good
91.0,"Hà Nội/Trụ sở Công an P .Hàng Mã, Vietnam",pm25,29.0,22.0,74.0,37.0,1011.0,65.0,91.0,27.0,2.8,2021-04-27 15:00:00,21.03982,105.84726,Moderate
75.0,"Hà Nội/UBND P .Hoàng Văn Thụ - Hoàng Mai, Vietnam",pm25,6.0,22.0,100.0,14.0,1016.0,42.0,75.0,22.0,1.0,2021-10-19 21:00:00,20.98832,105.854897,Moderate
155.0,"Hà Nội/UBND P. Mỹ Đình I, Vietnam",pm25,17.0,24.0,97.0,38.0,1016.5,87.0,155.0,24.5,2.8,2021-10-20 08:00:00,21.01994,105.77056,Unhealthy
107.0,"Hà Nội/Chi cục BVMT, Vietnam",pm25,10.0,24.0,97.0,21.0,1016.5,83.0,107.0,24.5,2.8,2021-10-20 08:00:00,21.01525,105.80013,Unhealthy for sensitive groups
45.0,"Da Nang, Vietnam (TP Đà Nẵng)",pm25,4.0,24.0,78.0,12.0,1016.0,33.0,45.0,28.0,2.0,2021-10-20 08:00:00,16.074,108.217,Good
107.0,"Hà Nội/Tòa nhà quản lý Hồ Thành Công, Vietnam",pm25,10.0,22.0,100.0,33.0,1016.0,78.0,107.0,22.0,1.0,2021-10-19 21:00:00,21.02022,105.81232,Unhealthy for sensitive groups
70.0,"Hà Nội/UBND P.Tây Mỗ, Nam Từ Liêm, Vietnam",pm25,12.0,22.0,100.0,33.0,1016.0,47.0,70.0,22.0,1.0,2021-10-19 21:00:00,21.00577,105.74842,Moderate
114.0,"Hà Nội/36A Phạm Văn Đồng, Vietnam",pm25,26.0,22.0,100.0,27.0,1016.0,85.0,114.0,22.0,1.0,2021-10-19 21:00:00,21.05121,105.78232,Unhealthy for sensitive groups
80.0,"Hà Nội/Mầm non Kim Liên, Vietnam",pm25,14.0,22.0,100.0,10.0,1016.0,55.0,80.0,22.0,1.0,2021-10-19 21:00:00,21.0072,105.83572,Moderate
138.0,"Cao Bằng/Trạm khí TTQT, Vietnam",pm10,5.0,21.0,94.1,10.0,987.5,138.0,76.0,22.0,1.0,2021-10-20 09:00:00,22.6782,106.245,Unhealthy for sensitive groups
46.0,"Ho Chi Minh City US Consulate, Vietnam (Lãnh sự quán Hoa Kỳ, Hồ Chí Minh)",pm25,5.0,25.0,70.0,10.0,1008.0,42.0,46.0,31.0,3.0,2021-10-25 13:00:00,10.782978,106.700711,Good
109.0,"Hanoi US Embassy, Vietnam (Đại sứ quán Mỹ, Hà Nội)",pm25,0.1,11.0,36.0,11.0,1015.0,42.0,109.0,27.0,1.0,2021-10-25 14:00:00,21.0215063,105.8188748,Unhealthy for sensitive groups
8.0,"Gia Lai/phường Thống Nhất - Pleiku, Vietnam",pm25,1.0,17.6,58.5,1.0,924.1,7.0,8.0,26.4,4.0,2021-10-25 14:00:00,13.998599,107.996482,Good
67.0,"Bắc Ninh/Châu Khê, Vietnam",pm25,5.0,22.0,52.0,12.0,1000.0,53.0,67.0,33.0,3.0,2021-06-28 22:00:00,21.1137452,105.9268934,Moderate
24.0,"Bắc Ninh/Phong Cốc, Vietnam",pm25,2.0,21.0,94.0,2.0,1019.5,17.0,24.0,0.5,10.8,2021-10-19 11:00:00,21.1232473,106.2883295,Good
91.0,"Hà Nội/Trụ sở Công an P .Hàng Mã, Vietnam",pm25,29.0,22.0,74.0,37.0,1011.0,65.0,91.0,27.0,2.8,2021-04-27 15:00:00,21.03982,105.84726,Moderate
79.0,"Hà Nội/UBND P .Hoàng Văn Thụ - Hoàng Mai, Vietnam",pm25,3.0,12.0,41.0,7.0,1018.0,49.0,79.0,26.0,2.0,2021-10-25 11:00:00,20.98832,105.854897,Moderate
70.0,"Hà Nội/UBND P. Mỹ Đình I, Vietnam",pm25,5.0,12.5,42.5,32.0,1017.5,49.0,70.0,26.0,2.3,2021-10-25 11:00:00,21.01994,105.77056,Moderate
116.0,"Hà Nội/Chi cục BVMT, Vietnam",pm25,3.0,11.0,36.0,11.0,1015.0,69.0,116.0,27.0,1.0,2021-10-25 13:00:00,21.01525,105.80013,Unhealthy for sensitive groups
24.0,"Da Nang, Vietnam (TP Đà Nẵng)",pm25,2.0,22.0,74.0,14.0,1013.0,15.0,24.0,27.0,5.6,2021-10-25 14:00:00,16.074,108.217,Good
124.0,"Hà Nội/Tòa nhà quản lý Hồ Thành Công, Vietnam",pm25,13.0,12.5,42.5,26.0,1017.5,78.0,124.0,26.0,2.3,2021-10-25 11:00:00,21.02022,105.81232,Unhealthy for sensitive groups
55.0,"Hà Nội/UBND P.Tây Mỗ, Nam Từ Liêm, Vietnam",pm25,3.0,12.0,41.0,21.0,1018.0,49.0,55.0,26.0,2.0,2021-10-25 11:00:00,21.00577,105.74842,Moderate
122.0,"Hà Nội/36A Phạm Văn Đồng, Vietnam",pm25,16.0,12.5,42.5,21.0,1017.5,79.0,122.0,26.0,2.3,2021-10-25 11:00:00,21.05121,105.78232,Unhealthy for sensitive groups
82.0,"Hà Nội/Mầm non Kim Liên, Vietnam",pm25,3.0,12.0,41.0,10.0,1018.0,53.0,82.0,26.0,2.0,2021-10-25 11:00:00,21.0072,105.83572,Moderate
142.0,"Cao Bằng/Trạm khí TTQT, Vietnam",pm10,5.0,15.1,48.1,10.0,987.9,142.0,104.0,27.0,1.0,2021-10-25 14:00:00,22.6782,106.245,Unhealthy for sensitive groups
82.0,"Ho Chi Minh City US Consulate, Vietnam (Lãnh sự quán Hoa Kỳ, Hồ Chí Minh)",pm25,5.0,23.5,57.0,10.0,1009.5,42.0,82.0,33.0,2.3,2021-11-01 13:00:00,10.782978,106.700711,Moderate
34.0,"Hanoi US Embassy, Vietnam (Đại sứ quán Mỹ, Hà Nội)",pm25,0.1,22.0,100.0,6.4,1017.0,42.0,34.0,22.0,3.0,2021-11-01 12:00:00,21.0215063,105.8188748,Good
8.0,"Gia Lai/phường Thống Nhất - Pleiku, Vietnam",pm25,1.0,19.3,62.0,1.0,928.3,7.0,8.0,27.2,5.0,2021-11-01 13:00:00,13.998599,107.996482,Good
67.0,"Bắc Ninh/Châu Khê, Vietnam",pm25,5.0,22.0,52.0,12.0,1000.0,53.0,67.0,33.0,3.0,2021-06-28 22:00:00,21.1137452,105.9268934,Moderate
24.0,"Bắc Ninh/Phong Cốc, Vietnam",pm25,2.0,21.0,94.0,2.0,1019.5,17.0,24.0,0.5,10.8,2021-10-19 11:00:00,21.1232473,106.2883295,Good
91.0,"Hà Nội/Trụ sở Công an P .Hàng Mã, Vietnam",pm25,29.0,22.0,74.0,37.0,1011.0,65.0,91.0,27.0,2.8,2021-04-27 15:00:00,21.03982,105.84726,Moderate
18.0,"Hà Nội/UBND P .Hoàng Văn Thụ - Hoàng Mai, Vietnam",pm25,5.0,21.0,100.0,6.0,1018.0,10.0,18.0,21.0,2.5,2021-11-01 11:00:00,20.98832,105.854897,Good
43.0,"Hà Nội/UBND P. Mỹ Đình I, Vietnam",pm25,6.0,21.0,100.0,22.0,1017.5,26.0,43.0,21.0,2.5,2021-11-01 11:00:00,21.01994,105.77056,Good
26.0,"Hà Nội/Chi cục BVMT, Vietnam",pm25,5.0,21.0,100.0,15.0,1017.5,19.0,26.0,21.0,2.5,2021-11-01 12:00:00,21.01525,105.80013,Good
21.0,"Da Nang, Vietnam (TP Đà Nẵng)",pm25,1.0,24.0,83.0,15.0,1014.0,12.0,21.0,27.0,1.5,2021-11-01 13:00:00,16.074,108.217,Good
28.0,"Hà Nội/Tòa nhà quản lý Hồ Thành Công, Vietnam",pm25,5.0,21.0,100.0,11.0,1017.5,28.0,28.0,21.0,2.5,2021-11-01 11:00:00,21.02022,105.81232,Good
24.0,"Hà Nội/UBND P.Tây Mỗ, Nam Từ Liêm, Vietnam",pm25,4.0,21.0,100.0,16.0,1017.5,19.0,24.0,21.0,2.5,2021-11-01 11:00:00,21.00577,105.74842,Good
44.0,"Hà Nội/36A Phạm Văn Đồng, Vietnam",pm10,22.0,21.0,100.0,23.0,1019.0,44.0,40.0,21.0,2.5,2021-11-01 08:00:00,21.05121,105.78232,Good
24.0,"Hà Nội/Mầm non Kim Liên, Vietnam",pm25,5.0,21.0,100.0,10.0,1017.5,19.0,24.0,21.0,2.5,2021-11-01 11:00:00,21.0072,105.83572,Good
23.0,"Cao Bằng/Trạm khí TTQT, Vietnam",pm25,5.0,19.5,95.8,10.0,991.9,17.0,23.0,20.2,1.0,2021-11-01 13:00:00,22.6782,106.245,Good
9.0,"Ho Chi Minh City US Consulate, Vietnam (Lãnh sự quán Hoa Kỳ, Hồ Chí Minh)",pm25,5.0,24.0,76.0,10.0,1010.5,42.0,9.0,28.5,2.0,2021-11-04 04:00:00,10.782978,106.700711,Good
87.0,"Hanoi US Embassy, Vietnam (Đại sứ quán Mỹ, Hà Nội)",pm25,0.3,22.0,91.0,19.2,1014.0,42.0,87.0,23.5,3.6,2021-11-04 07:00:00,21.0215063,105.8188748,Moderate
17.0,"Gia Lai/phường Thống Nhất - Pleiku, Vietnam",pm25,1.0,19.0,92.8,2.0,926.1,13.0,17.0,20.2,2.0,2021-11-04 08:00:00,13.998599,107.996482,Good
67.0,"Bắc Ninh/Châu Khê, Vietnam",pm25,5.0,22.0,52.0,12.0,1000.0,53.0,67.0,33.0,3.0,2021-06-28 22:00:00,21.1137452,105.9268934,Moderate
46.0,"Quảng Ninh/UBND TP Uông Bí, Vietnam",pm25,10.0,22.9,98.8,24.0,1001.3,44.0,46.0,23.1,3.0,2021-11-04 08:00:00,21.0357507,106.7641068,Good
24.0,"Bắc Ninh/Phong Cốc, Vietnam",pm25,2.0,21.0,94.0,2.0,1019.5,17.0,24.0,0.5,10.8,2021-10-19 11:00:00,21.1232473,106.2883295,Good
91.0,"Hà Nội/Trụ sở Công an P .Hàng Mã, Vietnam",pm25,29.0,22.0,74.0,37.0,1011.0,65.0,91.0,27.0,2.8,2021-04-27 15:00:00,21.03982,105.84726,Moderate
62.0,"Hà Nội/UBND P .Hoàng Văn Thụ - Hoàng Mai, Vietnam",pm25,15.0,22.0,94.0,23.0,1014.0,34.0,62.0,23.0,1.5,2021-11-03 20:00:00,20.98832,105.854897,Moderate
121.0,"Hà Nội/UBND P. Mỹ Đình I, Vietnam",pm25,64.0,22.5,94.0,48.0,1014.0,76.0,121.0,23.5,1.8,2021-11-03 20:00:00,21.01994,105.77056,Unhealthy for sensitive groups
65.0,"Hà Nội/Chi cục BVMT, Vietnam",pm25,5.0,22.0,91.0,17.0,1014.0,56.0,65.0,23.5,3.6,2021-11-04 07:00:00,21.01525,105.80013,Moderate
38.0,"Da Nang, Vietnam (TP Đà Nẵng)",pm25,7.0,24.0,78.0,24.0,1014.0,26.0,38.0,28.0,0.5,2021-11-04 08:00:00,16.074,108.217,Good
103.0,"Hà Nội/Tòa nhà quản lý Hồ Thành Công, Vietnam",pm25,21.0,23.0,94.0,44.0,1013.0,72.0,103.0,24.0,2.0,2021-11-03 17:00:00,21.02022,105.81232,Unhealthy for sensitive groups
72.0,"Hà Nội/UBND P.Tây Mỗ, Nam Từ Liêm, Vietnam",pm25,20.0,23.0,94.0,47.0,1014.5,42.0,72.0,24.0,2.5,2021-11-03 20:00:00,21.00577,105.74842,Moderate
109.0,"Hà Nội/36A Phạm Văn Đồng, Vietnam",pm25,33.0,23.0,94.0,46.0,1014.0,83.0,109.0,24.0,2.5,2021-11-03 20:00:00,21.05121,105.78232,Unhealthy for sensitive groups
72.0,"Hà Nội/Mầm non Kim Liên, Vietnam",pm25,39.0,23.0,94.0,10.0,1014.5,52.0,72.0,24.0,2.5,2021-11-03 20:00:00,21.0072,105.83572,Moderate
54.0,"Cao Bằng/Trạm khí TTQT, Vietnam",pm10,5.0,19.9,86.3,10.0,985.1,54.0,21.0,22.3,1.0,2021-11-03 17:00:00,22.6782,106.245,Moderate
78.0,"Ho Chi Minh City US Consulate, Vietnam (Lãnh sự quán Hoa Kỳ, Hồ Chí Minh)",pm25,5.0,24.0,62.0,10.0,1009.0,42.0,78.0,32.0,1.8,2021-11-07 10:00:00,10.782978,106.700711,Moderate
68.0,"Hanoi US Embassy, Vietnam (Đại sứ quán Mỹ, Hà Nội)",pm25,0.1,27.0,100.0,10.1,1012.0,42.0,68.0,27.0,2.5,2021-11-07 10:00:00,21.0215063,105.8188748,Moderate
27.0,"Gia Lai/phường Thống Nhất - Pleiku, Vietnam",pm25,1.0,18.7,56.4,2.0,924.1,21.0,27.0,28.2,3.0,2021-11-07 10:00:00,13.998599,107.996482,Good
67.0,"Bắc Ninh/Châu Khê, Vietnam",pm25,5.0,22.0,52.0,12.0,1000.0,53.0,67.0,33.0,3.0,2021-06-28 22:00:00,21.1137452,105.9268934,Moderate
21.0,"Quảng Ninh/UBND TP Uông Bí, Vietnam",pm10,12.0,25.6,81.9,10.0,999.6,21.0,19.0,29.0,1.0,2021-11-07 10:00:00,21.0357507,106.7641068,Good
91.0,"Hà Nội/Trụ sở Công an P .Hàng Mã, Vietnam",pm25,29.0,22.0,74.0,37.0,1011.0,65.0,91.0,27.0,2.8,2021-04-27 15:00:00,21.03982,105.84726,Moderate
41.0,"Hà Nội/UBND P .Hoàng Văn Thụ - Hoàng Mai, Vietnam",pm25,2.0,27.0,97.0,2.0,1012.0,24.0,41.0,27.5,2.3,2021-11-07 08:00:00,20.98832,105.854897,Good
54.0,"Hà Nội/UBND P. Mỹ Đình I, Vietnam",pm25,5.0,27.0,97.0,25.0,1012.0,40.0,54.0,27.5,2.3,2021-11-07 08:00:00,21.01994,105.77056,Moderate
48.0,"Hà Nội/Chi cục BVMT, Vietnam",pm10,3.0,27.0,97.0,7.0,1012.0,48.0,43.0,27.5,2.3,2021-11-07 09:00:00,21.01525,105.80013,Good
45.0,"Da Nang, Vietnam (TP Đà Nẵng)",pm25,3.0,24.0,70.0,12.0,1011.0,32.0,45.0,30.0,2.5,2021-11-07 10:00:00,16.074,108.217,Good
86.0,"Hà Nội/Tòa nhà quản lý Hồ Thành Công, Vietnam",pm25,19.0,27.0,97.0,32.0,1012.0,65.0,86.0,27.5,2.3,2021-11-07 08:00:00,21.02022,105.81232,Moderate
42.0,"Hà Nội/UBND P.Tây Mỗ, Nam Từ Liêm, Vietnam",pm25,3.0,27.0,97.0,16.0,1012.0,33.0,42.0,27.5,2.3,2021-11-07 08:00:00,21.00577,105.74842,Good
86.0,"Hà Nội/36A Phạm Văn Đồng, Vietnam",pm25,23.0,27.0,97.0,23.0,1012.0,73.0,86.0,27.5,2.3,2021-11-07 08:00:00,21.05121,105.78232,Moderate
35.0,"Hà Nội/Mầm non Kim Liên, Vietnam",pm25,2.0,27.0,97.0,10.0,1012.0,29.0,35.0,27.5,2.3,2021-11-07 08:00:00,21.0072,105.83572,Good
54.0,"Cao Bằng/Trạm khí TTQT, Vietnam",pm10,5.0,19.9,86.3,10.0,985.1,54.0,21.0,22.3,1.0,2021-11-03 17:00:00,22.6782,106.245,Moderate
97.0,"Ho Chi Minh City US Consulate, Vietnam (Lãnh sự quán Hoa Kỳ, Hồ Chí Minh)",pm25,5.0,24.0,66.0,10.0,1010.0,42.0,97.0,31.0,2.8,2021-11-10 10:00:00,10.782978,106.700711,Moderate
59.0,"Hanoi US Embassy, Vietnam (Đại sứ quán Mỹ, Hà Nội)",pm25,0.1,6.0,37.0,7.8,1023.0,42.0,59.0,21.0,3.0,2021-11-10 10:00:00,21.0215063,105.8188748,Moderate
6.0,"Gia Lai/phường Thống Nhất - Pleiku, Vietnam",pm25,1.0,18.1,82.5,1.0,925.9,6.0,6.0,21.2,4.0,2021-11-10 10:00:00,13.998599,107.996482,Good
67.0,"Bắc Ninh/Châu Khê, Vietnam",pm25,5.0,22.0,52.0,12.0,1000.0,53.0,67.0,33.0,3.0,2021-06-28 22:00:00,21.1137452,105.9268934,Moderate
35.0,"Quảng Ninh/UBND TP Uông Bí, Vietnam",pm10,25.0,11.5,68.3,5.0,1008.4,35.0,18.0,17.4,1.0,2021-11-10 10:00:00,21.0357507,106.7641068,Good
91.0,"Hà Nội/Trụ sở Công an P .Hàng Mã, Vietnam",pm25,29.0,22.0,74.0,37.0,1011.0,65.0,91.0,27.0,2.8,2021-04-27 15:00:00,21.03982,105.84726,Moderate
4.0,"Hà Nội/UBND P .Hoàng Văn Thụ - Hoàng Mai, Vietnam",pm25,1.0,6.5,39.5,3.0,1024.0,3.0,4.0,20.5,2.8,2021-11-10 08:00:00,20.98832,105.854897,Good
40.0,"Hà Nội/UBND P. Mỹ Đình I, Vietnam",pm25,5.0,6.5,39.5,33.0,1024.0,33.0,40.0,20.5,2.8,2021-11-10 08:00:00,21.01994,105.77056,Good
74.0,"Hà Nội/Chi cục BVMT, Vietnam",pm25,4.0,6.0,37.0,13.0,1023.0,52.0,74.0,21.0,3.0,2021-11-10 10:00:00,21.01525,105.80013,Moderate
11.0,"Da Nang, Vietnam (TP Đà Nẵng)",pm25,1.0,21.0,94.0,11.0,1015.0,7.0,11.0,22.0,3.0,2021-11-09 00:00:00,16.074,108.217,Good
